01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2020,Fundão,Município,Secundário,,,,,185.0
2020,Fundão,Município,Superior,,,,,93.4
2020,Fundão,Município,Total,,,,,816.2
2020,Gavião,Município,Básico - 1º ciclo,,,,,11.8
2020,Gavião,Município,Básico - 2º ciclo,,,,,20.4
2020,Gavião,Município,Básico - 3º ciclo,,,,,13.0
2020,Gavião,Município,Nenhum,,,,,4.3
2020,Gavião,Município,Secundário,,,,,26.3
2020,Gavião,Município,Superior,,,,,7.2
2020,Gavião,Município,Total,,,,,82.8
2020,Góis,Município,Básico - 1º ciclo,,,,,21.5
2020,Góis,Município,Básico - 2º ciclo,,,,,9.8
2020,Góis,Município,Básico - 3º ciclo,,,,,16.7
2020,Góis,Município,Nenhum,,,,,7.0
2020,Góis,Município,Secundário,,,,,46.2
2020,Góis,Município,Superior,,,,,15.3
2020,Góis,Município,Total,,,,,116.3
2020,Golegã,Município,Básico - 1º ciclo,,,,,11.0
2020,Golegã,Município,Básico - 2º ciclo,,,,,16.5
2020,Golegã,Município,Básico - 3º ciclo,,,,,22.9
2020,Golegã,Município,Nenhum,,,,,1.6
2020,Golegã,Município,Secundário,,,,,37.8
2020,Golegã,Município,Superior,,,,,12.3
2020,Golegã,Município,Total,,,,,102.1
2020,Gondomar,Município,Básico - 1º ciclo,,,,,1116.8
2020,Gondomar,Município,Básico - 2º ciclo,,,,,1195.5
2020,Gondomar,Município,Básico - 3º ciclo,,,,,1701.8
2020,Gondomar,Município,Nenhum,,,,,255.9
2020,Gondomar,Município,Secundário,,,,,2382.8
2020,Gondomar,Município,Superior,,,,,857.2
2020,Gondomar,Município,Total,,,,,7509.9
2020,Gouveia,Município,Básico - 1º ciclo,,,,,72.9
2020,Gouveia,Município,Básico - 2º ciclo,,,,,78.9
2020,Gouveia,Município,Básico - 3º ciclo,,,,,85.5
2020,Gouveia,Município,Nenhum,,,,,33.0
2020,Gouveia,Município,Secundário,,,,,114.3
2020,Gouveia,Município,Superior,,,,,43.8
2020,Gouveia,Município,Total,,,,,428.4
2020,Grândola,Município,Básico - 1º ciclo,,,,,46.6
2020,Grândola,Município,Básico - 2º ciclo,,,,,78.5
2020,Grândola,Município,Básico - 3º ciclo,,,,,86.8
2020,Grândola,Município,Nenhum,,,,,19.8
2020,Grândola,Município,Secundário,,,,,96.9
2020,Grândola,Município,Superior,,,,,27.3
2020,Grândola,Município,Total,,,,,355.8
2020,Guarda,Município,Básico - 1º ciclo,,,,,154.9
2020,Guarda,Município,Básico - 2º ciclo,,,,,91.7
2020,Guarda,Município,Básico - 3º ciclo,,,,,288.0
2020,Guarda,Município,Nenhum,,,,,87.0
2020,Guarda,Município,Secundário,,,,,375.8
2020,Guarda,Município,Superior,,,,,235.4
2020,Guarda,Município,Total,,,,,1232.8
2020,Guimarães,Município,Básico - 1º ciclo,,,,,1629.8
2020,Guimarães,Município,Básico - 2º ciclo,,,,,1126.5
2020,Guimarães,Município,Básico - 3º ciclo,,,,,1288.2
2020,Guimarães,Município,Nenhum,,,,,225.9
2020,Guimarães,Município,Secundário,,,,,1595.4
2020,Guimarães,Município,Superior,,,,,828.0
2020,Guimarães,Município,Total,,,,,6693.8
2020,Horta,Município,Básico - 1º ciclo,,,,x,
2020,Horta,Município,Básico - 2º ciclo,,,,x,
2020,Horta,Município,Básico - 3º ciclo,,,,x,
2020,Horta,Município,Nenhum,,,,x,
2020,Horta,Município,Secundário,,,,x,
2020,Horta,Município,Superior,,,,x,
2020,Horta,Município,Total,,,,x,
2020,Idanha-a-Nova,Município,Básico - 1º ciclo,,,,,85.3
2020,Idanha-a-Nova,Município,Básico - 2º ciclo,,,,,48.1
2020,Idanha-a-Nova,Município,Básico - 3º ciclo,,,,,47.3
2020,Idanha-a-Nova,Município,Nenhum,,,,,64.3
2020,Idanha-a-Nova,Município,Secundário,,,,,54.3
2020,Idanha-a-Nova,Município,Superior,,,,,20.2
2020,Idanha-a-Nova,Município,Total,,,,,319.5
2020,Ílhavo,Município,Básico - 1º ciclo,,,,,177.3
2020,Ílhavo,Município,Básico - 2º ciclo,,,,,203.1
2020,Ílhavo,Município,Básico - 3º ciclo,,,,,271.3
2020,Ílhavo,Município,Nenhum,,,,,139.8
2020,Ílhavo,Município,Secundário,,,,,358.3
2020,Ílhavo,Município,Superior,,,,,213.3
2020,Ílhavo,Município,Total,,,,,1363.0
2020,Lagoa,Município,Básico - 1º ciclo,,,,,181.8
2020,Lagoa,Município,Básico - 2º ciclo,,,,,208.5
2020,Lagoa,Município,Básico - 3º ciclo,,,,,348.8
2020,Lagoa,Município,Nenhum,,,,,103.7
2020,Lagoa,Município,Secundário,,,,,407.8
2020,Lagoa,Município,Superior,,,,,94.9
2020,Lagoa,Município,Total,,,,,1345.5
2020,Lagoa [R.A.A.],Município,Básico - 1º ciclo,,,,x,
2020,Lagoa [R.A.A.],Município,Básico - 2º ciclo,,,,x,
2020,Lagoa [R.A.A.],Município,Básico - 3º ciclo,,,,x,
2020,Lagoa [R.A.A.],Município,Nenhum,,,,x,
2020,Lagoa [R.A.A.],Município,Secundário,,,,x,
2020,Lagoa [R.A.A.],Município,Superior,,,,x,
2020,Lagoa [R.A.A.],Município,Total,,,,x,
2020,Lagos,Município,Básico - 1º ciclo,,,,,154.1
2020,Lagos,Município,Básico - 2º ciclo,,,,,207.0
2020,Lagos,Município,Básico - 3º ciclo,,,,,456.1
2020,Lagos,Município,Nenhum,,,,,37.2
2020,Lagos,Município,Secundário,,,,,694.3
2020,Lagos,Município,Superior,,,,,140.5
2020,Lagos,Município,Total,,,,,1689.1
2020,Lajes das Flores,Município,Básico - 1º ciclo,,,,x,
2020,Lajes das Flores,Município,Básico - 2º ciclo,,,,x,
2020,Lajes das Flores,Município,Básico - 3º ciclo,,,,x,
2020,Lajes das Flores,Município,Nenhum,,,,x,
2020,Lajes das Flores,Município,Secundário,,,,x,
2020,Lajes das Flores,Município,Superior,,,,x,
2020,Lajes das Flores,Município,Total,,,,x,
2020,Lajes do Pico,Município,Básico - 1º ciclo,,,,x,
2020,Lajes do Pico,Município,Básico - 2º ciclo,,,,x,
2020,Lajes do Pico,Município,Básico - 3º ciclo,,,,x,
2020,Lajes do Pico,Município,Nenhum,,,,x,
2020,Lajes do Pico,Município,Secundário,,,,x,
2020,Lajes do Pico,Município,Superior,,,,x,
2020,Lajes do Pico,Município,Total,,,,x,
2020,Lamego,Município,Básico - 1º ciclo,,,,,382.8
2020,Lamego,Município,Básico - 2º ciclo,,,,,314.3
2020,Lamego,Município,Básico - 3º ciclo,,,,,329.2
2020,Lamego,Município,Nenhum,,,,,119.1
2020,Lamego,Município,Secundário,,,,,415.7
2020,Lamego,Município,Superior,,,,,182.7
2020,Lamego,Município,Total,,,,,1743.8
2020,Leiria,Município,Básico - 1º ciclo,,,,,344.7
2020,Leiria,Município,Básico - 2º ciclo,,,,,310.6
2020,Leiria,Município,Básico - 3º ciclo,,,,,683.0
2020,Leiria,Município,Nenhum,,,,,164.8
2020,Leiria,Município,Secundário,,,,,1169.4
2020,Leiria,Município,Superior,,,,,627.3
2020,Leiria,Município,Total,,,,,3299.8
2020,Lisboa,Município,Básico - 1º ciclo,,,,,2110.3
2020,Lisboa,Município,Básico - 2º ciclo,,,,,1845.4
2020,Lisboa,Município,Básico - 3º ciclo,,,,,2994.2
2020,Lisboa,Município,Nenhum,,,,,2786.6
2020,Lisboa,Município,Secundário,,,,,5703.3
2020,Lisboa,Município,Superior,,,,,4703.3
2020,Lisboa,Município,Total,,,,,20143.0
2020,Loulé,Município,Básico - 1º ciclo,,,,,418.4
2020,Loulé,Município,Básico - 2º ciclo,,,,,450.6
2020,Loulé,Município,Básico - 3º ciclo,,,,,818.4
2020,Loulé,Município,Nenhum,,,,,594.3
2020,Loulé,Município,Secundário,,,,,1271.5
2020,Loulé,Município,Superior,,,,,257.2
2020,Loulé,Município,Total,,,,,3810.4
2020,Loures,Município,Básico - 1º ciclo,,,,,886.5
2020,Loures,Município,Básico - 2º ciclo,,,,,1064.1
2020,Loures,Município,Básico - 3º ciclo,,,,,1462.2
2020,Loures,Município,Nenhum,,,,,519.9
2020,Loures,Município,Secundário,,,,,2421.3
2020,Loures,Município,Superior,,,,,801.6
2020,Loures,Município,Total,,,,,7155.5
2020,Lourinhã,Município,Básico - 1º ciclo,,,,,99.5
2020,Lourinhã,Município,Básico - 2º ciclo,,,,,109.9
2020,Lourinhã,Município,Básico - 3º ciclo,,,,,175.6
2020,Lourinhã,Município,Nenhum,,,,,34.6
2020,Lourinhã,Município,Secundário,,,,,240.6
2020,Lourinhã,Município,Superior,,,,,77.9
2020,Lourinhã,Município,Total,,,,,738.1
2020,Lousã,Município,Básico - 1º ciclo,,,,,62.0
2020,Lousã,Município,Básico - 2º ciclo,,,,,66.7
2020,Lousã,Município,Básico - 3º ciclo,,,,,132.7
2020,Lousã,Município,Nenhum,,,,,25.7
2020,Lousã,Município,Secundário,,,,,203.7
2020,Lousã,Município,Superior,,,,,77.7
2020,Lousã,Município,Total,,,,,568.3
2020,Lousada,Município,Básico - 1º ciclo,,,,,474.8
2020,Lousada,Município,Básico - 2º ciclo,,,,,301.2
2020,Lousada,Município,Básico - 3º ciclo,,,,,327.7
2020,Lousada,Município,Nenhum,,,,,60.8
2020,Lousada,Município,Secundário,,,,,392.0
2020,Lousada,Município,Superior,,,,,161.2
2020,Lousada,Município,Total,,,,,1717.5
2020,Mação,Município,Básico - 1º ciclo,,,,,26.4
2020,Mação,Município,Básico - 2º ciclo,,,,,22.8
2020,Mação,Município,Básico - 3º ciclo,,,,,45.9
2020,Mação,Município,Nenhum,,,,,5.4
2020,Mação,Município,Secundário,,,,,48.6
2020,Mação,Município,Superior,,,,,19.3
2020,Mação,Município,Total,,,,,168.5
2020,Macedo de Cavaleiros,Município,Básico - 1º ciclo,,,,,90.3
2020,Macedo de Cavaleiros,Município,Básico - 2º ciclo,,,,,79.5
2020,Macedo de Cavaleiros,Município,Básico - 3º ciclo,,,,,123.4
2020,Macedo de Cavaleiros,Município,Nenhum,,,,,82.6
2020,Macedo de Cavaleiros,Município,Secundário,,,,,138.8
2020,Macedo de Cavaleiros,Município,Superior,,,,,58.8
2020,Macedo de Cavaleiros,Município,Total,,,,,573.5
2020,Machico,Município,Básico - 1º ciclo,,,,x,
2020,Machico,Município,Básico - 2º ciclo,,,,x,
2020,Machico,Município,Básico - 3º ciclo,,,,x,
2020,Machico,Município,Nenhum,,,,x,
2020,Machico,Município,Secundário,,,,x,
2020,Machico,Município,Superior,,,,x,
2020,Machico,Município,Total,,,,x,
2020,Madalena,Município,Básico - 1º ciclo,,,,x,
2020,Madalena,Município,Básico - 2º ciclo,,,,x,
2020,Madalena,Município,Básico - 3º ciclo,,,,x,
2020,Madalena,Município,Nenhum,,,,x,
2020,Madalena,Município,Secundário,,,,x,
2020,Madalena,Município,Superior,,,,x,
2020,Madalena,Município,Total,,,,x,
2020,Mafra,Município,Básico - 1º ciclo,,,,,148.6
2020,Mafra,Município,Básico - 2º ciclo,,,,,227.3
2020,Mafra,Município,Básico - 3º ciclo,,,,,357.4
2020,Mafra,Município,Nenhum,,,,,59.2
2020,Mafra,Município,Secundário,,,,,718.5
2020,Mafra,Município,Superior,,,,,388.0
2020,Mafra,Município,Total,,,,,1898.9
2020,Maia,Município,Básico - 1º ciclo,,,,,560.2
2020,Maia,Município,Básico - 2º ciclo,,,,,551.4
2020,Maia,Município,Básico - 3º ciclo,,,,,916.1
2020,Maia,Município,Nenhum,,,,,120.3
2020,Maia,Município,Secundário,,,,,1675.6
2020,Maia,Município,Superior,,,,,933.1
2020,Maia,Município,Total,,,,,4756.6
2020,Mangualde,Município,Básico - 1º ciclo,,,,,105.2
2020,Mangualde,Município,Básico - 2º ciclo,,,,,120.7
2020,Mangualde,Município,Básico - 3º ciclo,,,,,147.9
2020,Mangualde,Município,Nenhum,,,,,52.8
2020,Mangualde,Município,Secundário,,,,,172.3
2020,Mangualde,Município,Superior,,,,,63.3
2020,Mangualde,Município,Total,,,,,662.0
2020,Manteigas,Município,Básico - 1º ciclo,,,,,12.2
2020,Manteigas,Município,Básico - 2º ciclo,,,,,10.1
2020,Manteigas,Município,Básico - 3º ciclo,,,,,17.5
2020,Manteigas,Município,Nenhum,,,,,2.8
2020,Manteigas,Município,Secundário,,,,,28.7
2020,Manteigas,Município,Superior,,,,,13.4
2020,Manteigas,Município,Total,,,,,84.7
2020,Marco de Canaveses,Município,Básico - 1º ciclo,,,,,693.8
2020,Marco de Canaveses,Município,Básico - 2º ciclo,,,,,492.2
2020,Marco de Canaveses,Município,Básico - 3º ciclo,,,,,627.0
2020,Marco de Canaveses,Município,Nenhum,,,,,162.3
2020,Marco de Canaveses,Município,Secundário,,,,,675.2
2020,Marco de Canaveses,Município,Superior,,,,,235.2
2020,Marco de Canaveses,Município,Total,,,,,2885.6
2020,Marinha Grande,Município,Básico - 1º ciclo,,,,,146.3
2020,Marinha Grande,Município,Básico - 2º ciclo,,,,,168.5
2020,Marinha Grande,Município,Básico - 3º ciclo,,,,,407.0
2020,Marinha Grande,Município,Nenhum,,,,,69.0
2020,Marinha Grande,Município,Secundário,,,,,576.3
2020,Marinha Grande,Município,Superior,,,,,168.3
2020,Marinha Grande,Município,Total,,,,,1535.3
2020,Marvão,Município,Básico - 1º ciclo,,,,,6.3
2020,Marvão,Município,Básico - 2º ciclo,,,,,10.2
2020,Marvão,Município,Básico - 3º ciclo,,,,,14.1
2020,Marvão,Município,Nenhum,,,,,5.8
2020,Marvão,Município,Secundário,,,,,22.0
2020,Marvão,Município,Superior,,,,,17.2
2020,Marvão,Município,Total,,,,,75.4
2020,Matosinhos,Município,Básico - 1º ciclo,,,,,1269.0
2020,Matosinhos,Município,Básico - 2º ciclo,,,,,1135.5
2020,Matosinhos,Município,Básico - 3º ciclo,,,,,1469.5
2020,Matosinhos,Município,Nenhum,,,,,272.6
2020,Matosinhos,Município,Secundário,,,,,2290.2
2020,Matosinhos,Município,Superior,,,,,1207.5
2020,Matosinhos,Município,Total,,,,,7644.3
2020,Mealhada,Município,Básico - 1º ciclo,,,,,53.6
2020,Mealhada,Município,Básico - 2º ciclo,,,,,56.1
2020,Mealhada,Município,Básico - 3º ciclo,,,,,108.0
2020,Mealhada,Município,Nenhum,,,,,17.7
2020,Mealhada,Município,Secundário,,,,,140.2
2020,Mealhada,Município,Superior,,,,,83.8
2020,Mealhada,Município,Total,,,,,459.3
2020,Mêda,Município,Básico - 1º ciclo,,,,,11.4
2020,Mêda,Município,Básico - 2º ciclo,,,,,8.7
2020,Mêda,Município,Básico - 3º ciclo,,,,,15.3
2020,Mêda,Município,Nenhum,,,,,2.0
2020,Mêda,Município,Secundário,,,,,26.3
2020,Mêda,Município,Superior,,,,,9.3
2020,Mêda,Município,Total,,,,,73.1
2020,Melgaço,Município,Básico - 1º ciclo,,,,,18.8
2020,Melgaço,Município,Básico - 2º ciclo,,,,,16.9
2020,Melgaço,Município,Básico - 3º ciclo,,,,,23.8
2020,Melgaço,Município,Nenhum,,,,,6.4
2020,Melgaço,Município,Secundário,,,,,47.3
2020,Melgaço,Município,Superior,,,,,16.5
2020,Melgaço,Município,Total,,,,,129.7
2020,Mértola,Município,Básico - 1º ciclo,,,,,52.2
2020,Mértola,Município,Básico - 2º ciclo,,,,,42.9
2020,Mértola,Município,Básico - 3º ciclo,,,,,39.1
2020,Mértola,Município,Nenhum,,,,,15.8
2020,Mértola,Município,Secundário,,,,,53.0
2020,Mértola,Município,Superior,,,,,13.9
2020,Mértola,Município,Total,,,,,216.8
2020,Mesão Frio,Município,Básico - 1º ciclo,,,,,81.8
2020,Mesão Frio,Município,Básico - 2º ciclo,,,,,45.9
2020,Mesão Frio,Município,Básico - 3º ciclo,,,,,44.0
2020,Mesão Frio,Município,Nenhum,,,,,21.9
2020,Mesão Frio,Município,Secundário,,,,,63.1
2020,Mesão Frio,Município,Superior,,,,,12.2
2020,Mesão Frio,Município,Total,,,,,268.9
2020,Mira,Município,Básico - 1º ciclo,,,,,31.7
2020,Mira,Município,Básico - 2º ciclo,,,,,57.0
2020,Mira,Município,Básico - 3º ciclo,,,,,64.4
2020,Mira,Município,Nenhum,,,,,18.8
2020,Mira,Município,Secundário,,,,,103.8
2020,Mira,Município,Superior,,,,,46.1
2020,Mira,Município,Total,,,,,321.8
2020,Miranda do Corvo,Município,Básico - 1º ciclo,,,,,38.3
2020,Miranda do Corvo,Município,Básico - 2º ciclo,,,,,35.3
2020,Miranda do Corvo,Município,Básico - 3º ciclo,,,,,58.5
2020,Miranda do Corvo,Município,Nenhum,,,,,16.2
2020,Miranda do Corvo,Município,Secundário,,,,,89.1
2020,Miranda do Corvo,Município,Superior,,,,,55.8
2020,Miranda do Corvo,Município,Total,,,,,293.1
2020,Miranda do Douro,Município,Básico - 1º ciclo,,,,,20.6
2020,Miranda do Douro,Município,Básico - 2º ciclo,,,,,26.8
2020,Miranda do Douro,Município,Básico - 3º ciclo,,,,,32.2
2020,Miranda do Douro,Município,Nenhum,,,,,32.5
2020,Miranda do Douro,Município,Secundário,,,,,47.2
2020,Miranda do Douro,Município,Superior,,,,,23.1
2020,Miranda do Douro,Município,Total,,,,,182.3
2020,Mirandela,Município,Básico - 1º ciclo,,,,,150.4
2020,Mirandela,Município,Básico - 2º ciclo,,,,,158.3
2020,Mirandela,Município,Básico - 3º ciclo,,,,,152.6
2020,Mirandela,Município,Nenhum,,,,,84.8
2020,Mirandela,Município,Secundário,,,,,264.5
2020,Mirandela,Município,Superior,,,,,105.6
2020,Mirandela,Município,Total,,,,,916.1
2020,Mogadouro,Município,Básico - 1º ciclo,,,,,52.7
2020,Mogadouro,Município,Básico - 2º ciclo,,,,,41.6
2020,Mogadouro,Município,Básico - 3º ciclo,,,,,60.3
2020,Mogadouro,Município,Nenhum,,,,,43.8
2020,Mogadouro,Município,Secundário,,,,,75.0
2020,Mogadouro,Município,Superior,,,,,27.6
2020,Mogadouro,Município,Total,,,,,300.9
2020,Moimenta da Beira,Município,Básico - 1º ciclo,,,,,164.3
2020,Moimenta da Beira,Município,Básico - 2º ciclo,,,,,129.8
2020,Moimenta da Beira,Município,Básico - 3º ciclo,,,,,143.1
2020,Moimenta da Beira,Município,Nenhum,,,,,75.3
2020,Moimenta da Beira,Município,Secundário,,,,,123.0
2020,Moimenta da Beira,Município,Superior,,,,,52.9
2020,Moimenta da Beira,Município,Total,,,,,688.3
2020,Moita,Município,Básico - 1º ciclo,,,,,420.9
2020,Moita,Município,Básico - 2º ciclo,,,,,504.2
2020,Moita,Município,Básico - 3º ciclo,,,,,807.1
2020,Moita,Município,Nenhum,,,,,168.0
2020,Moita,Município,Secundário,,,,,915.2
2020,Moita,Município,Superior,,,,,204.2
2020,Moita,Município,Total,,,,,3019.5
2020,Monção,Município,Básico - 1º ciclo,,,,,60.6
2020,Monção,Município,Básico - 2º ciclo,,,,,58.9
2020,Monção,Município,Básico - 3º ciclo,,,,,76.7
2020,Monção,Município,Nenhum,,,,,13.1
2020,Monção,Município,Secundário,,,,,157.5
2020,Monção,Município,Superior,,,,,61.1
2020,Monção,Município,Total,,,,,427.8
2020,Monchique,Município,Básico - 1º ciclo,,,,,35.6
2020,Monchique,Município,Básico - 2º ciclo,,,,,27.0
2020,Monchique,Município,Básico - 3º ciclo,,,,,39.8
2020,Monchique,Município,Nenhum,,,,,14.7
2020,Monchique,Município,Secundário,,,,,42.9
2020,Monchique,Município,Superior,,,,,13.8
2020,Monchique,Município,Total,,,,,173.8
2020,Mondim de Basto,Município,Básico - 1º ciclo,,,,,65.2
2020,Mondim de Basto,Município,Básico - 2º ciclo,,,,,36.3
2020,Mondim de Basto,Município,Básico - 3º ciclo,,,,,51.7
2020,Mondim de Basto,Município,Nenhum,,,,,26.5
2020,Mondim de Basto,Município,Secundário,,,,,85.9
2020,Mondim de Basto,Município,Superior,,,,,23.5
2020,Mondim de Basto,Município,Total,,,,,289.0
2020,Monforte,Município,Básico - 1º ciclo,,,,,33.5
2020,Monforte,Município,Básico - 2º ciclo,,,,,33.4
2020,Monforte,Município,Básico - 3º ciclo,,,,,25.3
2020,Monforte,Município,Nenhum,,,,,64.1
2020,Monforte,Município,Secundário,,,,,24.5
2020,Monforte,Município,Superior,,,,,9.3
2020,Monforte,Município,Total,,,,,190.2
2020,Montalegre,Município,Básico - 1º ciclo,,,,,61.2
2020,Montalegre,Município,Básico - 2º ciclo,,,,,55.6
2020,Montalegre,Município,Básico - 3º ciclo,,,,,51.7
2020,Montalegre,Município,Nenhum,,,,,22.8
2020,Montalegre,Município,Secundário,,,,,60.2
2020,Montalegre,Município,Superior,,,,,18.4
2020,Montalegre,Município,Total,,,,,269.8
2020,Montemor-o-Novo,Município,Básico - 1º ciclo,,,,,39.0
2020,Montemor-o-Novo,Município,Básico - 2º ciclo,,,,,48.1
2020,Montemor-o-Novo,Município,Básico - 3º ciclo,,,,,57.5
2020,Montemor-o-Novo,Município,Nenhum,,,,,26.4
2020,Montemor-o-Novo,Município,Secundário,,,,,107.8
2020,Montemor-o-Novo,Município,Superior,,,,,42.8
2020,Montemor-o-Novo,Município,Total,,,,,321.6
2020,Montemor-o-Velho,Município,Básico - 1º ciclo,,,,,86.7
2020,Montemor-o-Velho,Município,Básico - 2º ciclo,,,,,94.9
2020,Montemor-o-Velho,Município,Básico - 3º ciclo,,,,,153.5
2020,Montemor-o-Velho,Município,Nenhum,,,,,41.7
2020,Montemor-o-Velho,Município,Secundário,,,,,203.8
2020,Montemor-o-Velho,Município,Superior,,,,,104.6
2020,Montemor-o-Velho,Município,Total,,,,,685.1
2020,Montijo,Município,Básico - 1º ciclo,,,,,324.3
2020,Montijo,Município,Básico - 2º ciclo,,,,,320.1
2020,Montijo,Município,Básico - 3º ciclo,,,,,472.6
2020,Montijo,Município,Nenhum,,,,,185.8
2020,Montijo,Município,Secundário,,,,,711.3
2020,Montijo,Município,Superior,,,,,246.0
2020,Montijo,Município,Total,,,,,2260.1
2020,Mora,Município,Básico - 1º ciclo,,,,,11.1
2020,Mora,Município,Básico - 2º ciclo,,,,,14.9
2020,Mora,Município,Básico - 3º ciclo,,,,,17.2
2020,Mora,Município,Nenhum,,,,,4.9
2020,Mora,Município,Secundário,,,,,22.6
2020,Mora,Município,Superior,,,,,11.2
2020,Mora,Município,Total,,,,,81.8
2020,Mortágua,Município,Básico - 1º ciclo,,,,,30.8
2020,Mortágua,Município,Básico - 2º ciclo,,,,,16.1
2020,Mortágua,Município,Básico - 3º ciclo,,,,,27.2
2020,Mortágua,Município,Nenhum,,,,,11.2
2020,Mortágua,Município,Secundário,,,,,33.8
2020,Mortágua,Município,Superior,,,,,29.8
2020,Mortágua,Município,Total,,,,,148.8
2020,Moura,Município,Básico - 1º ciclo,,,,,152.1
2020,Moura,Município,Básico - 2º ciclo,,,,,158.1
2020,Moura,Município,Básico - 3º ciclo,,,,,231.0
2020,Moura,Município,Nenhum,,,,,222.8
2020,Moura,Município,Secundário,,,,,170.3
2020,Moura,Município,Superior,,,,,40.7
2020,Moura,Município,Total,,,,,974.9
2020,Mourão,Município,Básico - 1º ciclo,,,,,28.8
2020,Mourão,Município,Básico - 2º ciclo,,,,,32.7
2020,Mourão,Município,Básico - 3º ciclo,,,,,33.4
2020,Mourão,Município,Nenhum,,,,,40.1
2020,Mourão,Município,Secundário,,,,,29.6
2020,Mourão,Município,Superior,,,,,9.2
2020,Mourão,Município,Total,,,,,173.8
2020,Murça,Município,Básico - 1º ciclo,,,,,96.3
2020,Murça,Município,Básico - 2º ciclo,,,,,81.5
2020,Murça,Município,Básico - 3º ciclo,,,,,66.6
2020,Murça,Município,Nenhum,,,,,28.8
2020,Murça,Município,Secundário,,,,,56.7
2020,Murça,Município,Superior,,,,,18.5
2020,Murça,Município,Total,,,,,348.3
2020,Murtosa,Município,Básico - 1º ciclo,,,,,39.1
2020,Murtosa,Município,Básico - 2º ciclo,,,,,38.9
2020,Murtosa,Município,Básico - 3º ciclo,,,,,53.2
2020,Murtosa,Município,Nenhum,,,,,20.8
2020,Murtosa,Município,Secundário,,,,,58.2
2020,Murtosa,Município,Superior,,,,,30.3
2020,Murtosa,Município,Total,,,,,240.5
2020,Nazaré,Município,Básico - 1º ciclo,,,,,69.9
2020,Nazaré,Município,Básico - 2º ciclo,,,,,77.4
2020,Nazaré,Município,Básico - 3º ciclo,,,,,112.3
2020,Nazaré,Município,Nenhum,,,,,17.0
2020,Nazaré,Município,Secundário,,,,,150.0
2020,Nazaré,Município,Superior,,,,,57.0
2020,Nazaré,Município,Total,,,,,483.6
2020,Nelas,Município,Básico - 1º ciclo,,,,,77.8
2020,Nelas,Município,Básico - 2º ciclo,,,,,86.3
2020,Nelas,Município,Básico - 3º ciclo,,,,,107.3
2020,Nelas,Município,Nenhum,,,,,21.3
2020,Nelas,Município,Secundário,,,,,104.8
2020,Nelas,Município,Superior,,,,,52.5
2020,Nelas,Município,Total,,,,,450.2
2020,Nisa,Município,Básico - 1º ciclo,,,,,33.2
2020,Nisa,Município,Básico - 2º ciclo,,,,,31.5
2020,Nisa,Município,Básico - 3º ciclo,,,,,31.0
2020,Nisa,Município,Nenhum,,,,,25.3
2020,Nisa,Município,Secundário,,,,,54.4
2020,Nisa,Município,Superior,,,,,18.8
2020,Nisa,Município,Total,,,,,194.2
2020,Nordeste,Município,Básico - 1º ciclo,,,,x,
2020,Nordeste,Município,Básico - 2º ciclo,,,,x,
2020,Nordeste,Município,Básico - 3º ciclo,,,,x,
2020,Nordeste,Município,Nenhum,,,,x,
2020,Nordeste,Município,Secundário,,,,x,
2020,Nordeste,Município,Superior,,,,x,
2020,Nordeste,Município,Total,,,,x,
2020,Óbidos,Município,Básico - 1º ciclo,,,,,36.1
2020,Óbidos,Município,Básico - 2º ciclo,,,,,38.5
2020,Óbidos,Município,Básico - 3º ciclo,,,,,58.1
2020,Óbidos,Município,Nenhum,,,,,6.7
2020,Óbidos,Município,Secundário,,,,,93.8
2020,Óbidos,Município,Superior,,,,,43.7
2020,Óbidos,Município,Total,,,,,276.8
2020,Odemira,Município,Básico - 1º ciclo,,,,,173.3
2020,Odemira,Município,Básico - 2º ciclo,,,,,185.7
2020,Odemira,Município,Básico - 3º ciclo,,,,,274.8
2020,Odemira,Município,Nenhum,,,,,151.4
2020,Odemira,Município,Secundário,,,,,401.8
2020,Odemira,Município,Superior,,,,,62.7
2020,Odemira,Município,Total,,,,,1249.5
2020,Odivelas,Município,Básico - 1º ciclo,,,,,446.4
2020,Odivelas,Município,Básico - 2º ciclo,,,,,562.8
2020,Odivelas,Município,Básico - 3º ciclo,,,,,962.8
2020,Odivelas,Município,Nenhum,,,,,353.2
2020,Odivelas,Município,Secundário,,,,,1719.9
2020,Odivelas,Município,Superior,,,,,607.9
2020,Odivelas,Município,Total,,,,,4653.0
2020,Oeiras,Município,Básico - 1º ciclo,,,,,252.3
2020,Oeiras,Município,Básico - 2º ciclo,,,,,378.6
2020,Oeiras,Município,Básico - 3º ciclo,,,,,793.2
2020,Oeiras,Município,Nenhum,,,,,121.9
2020,Oeiras,Município,Secundário,,,,,1864.3
2020,Oeiras,Município,Superior,,,,,1416.2
2020,Oeiras,Município,Total,,,,,4826.4
2020,Oleiros,Município,Básico - 1º ciclo,,,,,19.4
2020,Oleiros,Município,Básico - 2º ciclo,,,,,8.8
2020,Oleiros,Município,Básico - 3º ciclo,,,,,11.7
2020,Oleiros,Município,Nenhum,,,,,8.9
2020,Oleiros,Município,Secundário,,,,,15.9
2020,Oleiros,Município,Superior,,,,,9.3
2020,Oleiros,Município,Total,,,,,74.1
